circbase_ID
chr1:145592632|145595220|-
chr1:145594038|145595220|-
chr1:146724277|146731572|+
chr1:146747016|146757164|+
chr1:146757974|146759412|+
chr1:149931602|149936274|-
chr1:149936146|149937803|-
chr1:150202905|150204264|-
chr1:150307405|150307712|+
chr1:150464886|150469384|+
chr1:150464886|150470223|+
chr1:150790395|150799093|-
chr1:150900179|150913904|+
chr1:150933038|150934634|+
chr1:150997086|150998149|+
chr1:150997086|150999803|+
chr1:150997086|151001420|+
chr1:151089867|151090615|+
chr1:151139409|151139890|+
chr1:151150476|151156969|-
chr1:151212430|151215043|+
chr1:151214598|151215043|+
chr1:151214598|151219441|+
chr1:151234636|151236504|+
chr1:151276016|151278839|-
chr1:151288048|151288985|-
chr1:152287381|152307915|+
chr1:153636518|153641033|-
chr1:153637695|153641033|-
chr1:153721164|153730239|+
chr1:153732001|153737539|+
chr1:153734045|153737539|+
chr1:153784206|153785928|-
chr1:153791266|153792211|-
chr1:153909963|153910339|-
chr1:154145383|154145677|-
chr1:154145383|154148724|-
chr1:154207066|154207767|+
chr1:154213988|154218851|+
chr1:154223516|154224129|+
chr1:154233367|154239044|+
chr1:154406994|154407632|+
chr1:154420600|154427057|+
chr1:155313104|155316260|-
chr1:155316173|155317695|-
chr1:155317446|155319387|-
chr1:155319117|155324421|-
chr1:155327106|155327540|-
chr1:155340294|155340774|-
chr1:155408117|155408859|-
chr1:155408117|155429689|-
chr1:155638417|155640255|-
chr1:155638417|155644887|-
chr1:155640110|155649303|-
chr1:155642350|155649303|-
chr1:155644800|155649303|-
chr1:155644800|155650247|-
chr1:155646338|155649303|-
chr1:155646338|155650247|-
chr1:155691307|155695810|+
chr1:155726748|155727825|-
chr1:155726748|155730432|-
chr1:155734790|155736500|-
chr1:155746185|155753880|-
chr1:155747412|155753880|-
chr1:155823066|155823597|-
chr1:155837755|155838582|+
chr1:155874101|155874595|-
chr1:155891165|155891709|-
chr1:155891165|155893478|-
chr1:155896466|155896947|-
chr1:155896466|155899631|-
chr1:156127860|156128615|+
chr1:156246875|156248825|-
chr1:156290629|156304709|-
chr1:156444899|156446994|-
chr1:156446803|156449588|-
chr1:159888552|159890327|-
chr1:160206924|160210160|-
chr1:160293220|160302347|-
chr1:160593885|160604687|-
chr1:160805984|160808839|-
chr1:161138782|161139814|+
chr1:161748033|161753886|+
chr1:161748033|161772062|+
chr1:161816238|161823113|+
chr1:161816238|161833102|+
chr1:165859440|165860559|+
chr1:165859440|165865569|+
chr1:166831439|166833158|-
chr1:167734819|167742605|+
chr1:167734819|167745403|+
chr1:167935866|167944253|+
chr1:168032858|168037701|+
chr1:169199955|169256646|-
chr1:169446392|169446995|-
chr1:169923151|169930376|-
chr1:171491315|171492661|+
chr1:171492359|171494104|+
chr1:171492359|171496983|+
chr1:171537385|171544267|+
chr1:173743443|173744981|+
chr1:173795824|173799899|+
chr1:173807327|173810111|+
chr1:174241551|174274265|+
chr1:174244970|174274265|+
chr1:174244970|174363283|+
chr1:174274123|174340210|+
chr1:174340116|174363283|+
chr1:174938413|174952042|+
chr1:175956078|175958615|-
chr1:175996707|176015460|-
chr1:176012321|176015460|-
chr1:176050287|176105683|-
chr1:176085759|176105683|-
chr1:176118141|176133027|-
chr1:176118141|176145143|-
chr1:176132004|176153828|-
chr1:179033061|179033631|+
chr1:179054762|179057224|+
chr1:179089324|179091002|-
chr1:179100445|179102509|-
chr1:179306971|179310445|+
chr1:179306971|179312078|+
chr1:179310162|179312078|+
chr1:179310162|179312770|+
chr1:179316734|179319566|+
chr1:179965687|179966310|+
chr1:179972308|179975702|+
chr1:180010272|180017840|+
chr1:180031354|180034407|+
chr1:180793888|180794480|+
chr1:180953812|180962561|-
chr1:180953812|180974599|-
chr1:180971741|180974599|-
chr1:181452879|181480646|+
chr1:181452879|181620577|+
chr1:181546901|181549912|+
chr1:182811679|182812569|+
chr1:184701970|184718726|-
chr1:185183638|185200840|+
chr1:186026365|186031732|+
chr1:186287578|186287960|-
chr1:186359842|186360923|+
chr1:186862142|186880521|+
chr1:193107214|193111196|+
chr1:193202122|193205486|+
chr1:197552281|197581106|-
chr1:197552281|197586889|-
chr1:197586788|197627499|-
chr1:197611840|197627499|-
chr1:197621364|197684204|-
chr1:197641166|197742062|-
chr1:198201682|198233365|+
chr1:198247090|198266370|+
chr1:200583445|200584737|-
chr1:201816406|201817722|+
chr1:201821231|201826322|+
chr1:201821231|201828122|+
chr1:201823722|201828122|+
chr1:202119438|202121827|-
chr1:202742245|202746222|-
chr1:203676136|203677232|+
chr1:203739955|203741275|+
chr1:204082042|204083733|+
chr1:204082042|204086835|+
chr1:204437997|204439014|-
chr1:204494611|204501374|+
chr1:205072984|205074296|-
chr1:205585605|205593019|-
chr1:207989273|207990759|-
chr1:210573811|210591669|+
chr1:211526580|211527809|+
chr1:211533253|211534504|+
chr1:211952259|211966532|-
chr1:212216334|212220759|+
chr1:212218001|212220759|+
chr1:212502476|212506940|+
chr1:213009214|213009529|-
chr1:213037066|213058738|+
chr1:213251037|213290752|+
chr1:213277795|213303232|+
chr1:213290658|213303232|+
chr1:213341200|213349835|+
chr1:215749243|215752480|+
chr1:215759837|215768813|+
chr1:220179447|220180680|-
chr1:220355598|220356273|-
chr1:220363044|220364626|-
chr1:222087103|222092054|-
chr1:223946971|223959941|+
chr1:223991875|223994649|-
chr1:224481968|224491559|-
chr1:224553580|224559125|+
chr1:224581529|224599267|-
chr1:224605961|224612356|-
chr1:224918163|224922408|+
chr1:226175596|226176089|-
chr1:227935392|227954784|+
chr1:228582437|228582953|-
chr1:229622117|229623360|-
chr1:230313963|230339036|+
chr1:230795209|230800333|+
chr1:231079551|231097049|-
chr1:231081134|231097049|-
chr1:231090078|231097049|-
chr1:231506307|231509845|-
chr1:231672958|231678357|+
chr1:231902885|231906816|+
chr1:231930987|231954263|+
chr1:231954074|231954896|+
chr1:233225806|233231609|-
chr1:233270758|233297109|-
chr1:233270758|233314921|-
chr1:233313547|233344435|-
chr1:233313547|233372726|-
chr1:233334684|233344435|-
chr1:233334684|233353930|-
chr1:233334684|233372726|-
chr1:233353644|233363117|-
chr1:233353644|233372726|-
chr1:235582787|235594119|+
chr1:235597518|235600789|+
chr1:235600636|235606226|+
chr1:235634163|235647831|-
chr1:235643369|235658138|-
chr1:235643369|235659618|-
chr1:235850248|235856786|-
chr1:235850248|235860572|-
chr1:235856649|235860572|-
chr1:235944164|235945387|-
chr1:235956802|235964397|-
chr1:235963619|235964397|-
chr1:235993525|235996967|-
chr1:236195700|236201553|-
chr1:236966727|236979843|+
chr1:236969443|236979843|+
chr1:236972003|236979843|+
chr1:237729866|237732619|+
chr1:243493841|243507633|+
chr1:243579003|243589860|+
chr1:243708811|243736350|-
chr1:243858892|244006584|-
chr1:244582061|244583598|-
chr1:246078831|246093239|-
chr1:246707822|246720023|-
chr1:246754813|246755243|+
chr1:247076533|247081679|-
chr1:247302017|247323115|-
chr1:247318867|247323115|-
chr1:247320301|247323115|-
chr10:909682|910210|-
chr10:909682|931700|-
chr10:1125950|1132297|+
chr10:1130342|1142186|+
chr10:1130342|1151207|+
chr10:1149541|1151207|+
chr10:1170157|1170964|+
chr10:3143556|3151672|+
chr10:3160973|3162236|+
chr10:3201105|3202522|-
chr10:5815804|5842668|-
chr10:5827104|5842668|-
chr10:5827814|5842668|-
chr10:5836847|5842668|-
chr10:5998341|6002431|-
chr10:5998341|6002530|-
chr10:6001716|6002530|-
chr10:6001716|6008302|-
chr10:6263343|6266176|+
chr10:7230585|7247890|-
chr10:7262372|7269899|-
chr10:7262372|7285667|-
chr10:7262372|7327916|-
chr10:7285519|7318951|-
chr10:7285519|7327916|-
chr10:7290509|7327916|-
chr10:7318853|7327916|-
chr10:7318853|7423911|-
chr10:7409610|7412337|-
chr10:7409610|7423911|-
chr10:7412242|7423911|-
chr10:7811178|7822270|-
chr10:7816793|7822270|-
chr10:7839009|7844817|+
chr10:7839016|7844817|+
chr10:11308560|11330515|+
chr10:11312628|11330515|+
chr10:11523768|11527910|-
chr10:11978543|11984762|-
chr10:12039670|12046726|-
chr10:12039670|12056183|-
chr10:12123470|12126750|+
chr10:12123470|12131254|+
chr10:12123470|12133683|+
chr10:12123470|12136270|+
chr10:12159671|12162266|+
chr10:12257738|12280484|+
chr10:12445100|12445368|+
chr10:12802946|12811798|+
chr10:13169744|13175581|+
chr10:13169744|13178897|+
chr10:13214375|13214765|+
chr10:13701322|13705509|-
chr10:15858833|15876615|-
chr10:15858833|15889942|-
chr10:15863654|15889942|-
chr10:15875628|15889942|-
chr10:16794537|16806509|-
chr10:16794537|16824083|-
chr10:17746429|17747740|+
chr10:22002700|22016857|+
chr10:22193450|22218070|-
chr10:22880557|22898646|-
chr10:24508554|24508838|+
chr10:26789747|26792203|+
chr10:26789747|26802589|+
chr10:26849033|26851358|+
chr10:26879063|26880342|+
chr10:26993605|26998697|+
chr10:27328893|27332496|-
chr10:27406504|27410377|-
chr10:27420787|27425314|-
chr10:27422967|27425314|-
chr10:27453992|27454468|+
chr10:27821435|27822923|+
chr10:28872327|28884970|+
chr10:30739186|30740673|+
chr10:31661946|31676195|+
chr10:31661946|31676727|+
chr10:31661946|31750166|+
chr10:31662050|31750166|+
chr10:31676052|31750166|+
chr10:31749965|31750166|+
chr10:31749965|31791437|+
chr10:32197099|32199491|-
chr10:32832227|32873232|+
chr10:33103297|33134554|+
chr10:34558584|34573173|-
chr10:34739244|34759191|-
chr10:35805450|35819171|+
chr10:35842000|35858129|-
chr10:38301225|38306314|+
chr10:43287074|43289439|+
chr10:43659313|43671480|+
chr10:43662451|43671480|+
chr10:46158027|46159290|-
chr10:46158989|46159290|-
chr10:49440157|49450395|-
chr10:49609654|49618211|+
chr10:49941975|49951593|+
chr10:50098623|50109908|+
chr10:50701162|50714058|-
chr10:50708583|50714058|-
chr10:52193235|52226692|-
chr10:69785302|69804320|-
chr10:69797849|69804320|-
chr10:70152894|70154208|-
chr10:70218860|70229920|-
chr10:70227879|70229920|-
chr10:70246900|70253327|-
chr10:70246900|70266475|-
chr10:70497601|70502326|+
chr10:70506917|70507323|+
chr10:70514470|70517134|+
chr10:70670823|70673960|+
chr10:70696691|70703013|+
chr10:70719561|70720005|+
chr10:71151880|71158584|+
chr10:71243446|71244971|+
chr10:71243446|71258152|+
chr10:71964628|71969441|-
chr10:72462067|72468534|+
chr10:73887839|73892939|-
chr10:73956568|73973089|-
chr10:74100546|74100928|-
chr10:74322652|74326552|-
chr10:74474868|74475660|+
chr10:75156276|75160615|-
chr10:75576772|75583842|-
chr10:76153898|76158337|+
chr10:76598440|76603236|+
chr10:77795765|77818541|+
chr10:79613111|79614128|-
chr10:79761954|79767624|-
chr10:82222843|82249070|+
chr10:82228302|82249070|+
chr10:82266983|82269227|+
chr10:86177526|86185649|+
chr10:86177526|86198463|+
chr10:86198267|86237420|+
chr10:88212976|88213588|-
chr10:89527429|89536184|-
chr10:89685269|89693008|+
chr10:93608139|93609351|+
chr10:93608139|93611093|+
chr10:93699708|93702325|+
chr10:93751875|93768032|+
chr10:93754291|93757508|+
chr10:93754291|93768032|+
chr10:93756125|93768032|+
chr10:93841076|93851701|-
chr10:93870832|93904869|-
chr10:93902785|93904869|-
chr10:93902785|93940776|-
chr10:94653105|94659401|+
chr10:95123717|95129533|-
chr10:95140975|95148911|-
chr10:96201652|96234540|+
chr10:96290958|96291217|+
chr10:96997685|97007123|-
chr10:97959830|97967655|-
chr10:98383228|98405419|-
chr10:98667021|98704002|+
chr10:98703869|98711953|+
chr10:99023176|99025882|-
chr10:99196173|99197507|-
chr10:99196947|99197507|-
chr10:99236439|99238146|-
chr10:99416041|99422725|+
chr10:99915849|99923154|+
chr10:101667751|101668903|-
chr10:102003454|102010089|-
chr10:102019974|102021820|-
chr10:102114183|102114389|+
chr10:102265117|102266177|-
chr10:102683731|102685776|+
chr10:102697158|102703885|+
chr10:103384501|103436193|-
chr10:103427642|103433430|-
chr10:103427642|103436193|-
chr10:103432671|103433430|-
chr10:103432671|103436193|-
chr10:103552595|103570071|-
chr10:103649168|103717489|-
chr10:103699619|103717489|-
chr10:103734968|103755112|-
chr10:103783233|103789502|-
chr10:103783233|103793096|-
chr10:103789394|103793096|-
chr10:103916775|103917971|+
chr10:104122231|104123555|+
chr10:104352338|104359301|+
chr10:104445572|104465246|-
chr10:105106994|105108756|-
chr10:105165741|105166547|+
chr10:105197771|105198565|+
chr10:105199502|105200607|+
chr10:106019333|106022835|+
chr10:111883774|111890244|+
chr10:112356155|112358048|+
chr10:112635723|112642855|+
chr10:112640990|112647644|+
chr10:112723882|112745523|+
chr10:114286845|114428757|+
chr10:116590610|116596005|+
chr10:116719484|116734144|+
chr10:120801505|120803654|-
chr10:121275020|121286936|-
chr10:123670420|123673408|-
chr10:125798030|125806240|-
chr10:126176990|126186697|+
chr10:126370175|126370948|-
chr10:126370175|126384781|-
chr10:126370175|126395456|-
chr10:126384726|126395456|-
chr10:126395204|126395456|-
chr10:126448981|126463351|-
chr10:126463243|126478907|-
chr10:126495399|126515354|+
chr10:126631025|126631876|+
chr10:128768965|128788867|+
chr10:131964770|131969900|+
chr10:133757471|133758963|+
chr10:133769187|133769715|+
chr10:134421418|134511423|+
chr10:134503895|134523960|+
chr10:135209216|135216277|+
chr11:581491|582081|+
chr11:581491|587464|+
chr11:596922|598502|+
chr11:755878|760253|+
chr11:992502|1000598|+
chr11:1000431|1003804|+
chr11:1307231|1311639|-
chr11:1307231|1317024|-
chr11:2991032|2993473|-
chr11:3712576|3714605|-
chr11:3752620|3756554|-
chr11:3752620|3774638|-
chr11:3756420|3774638|-
chr11:3789810|3793158|-
chr11:3789810|3794969|-
chr11:3794861|3797251|-
chr11:4076755|4095909|+
chr11:4091255|4095909|+
chr11:5624475|5624965|+
chr11:5719544|5727846|+
chr11:6962801|6977013|+
chr11:8987450|8989588|+
chr11:9451220|9452550|+
chr11:9451220|9455393|+
chr11:9462001|9463744|+
chr11:9759759|9770730|+
chr11:11348632|11362551|-
chr11:13435076|13443385|-
chr11:14479329|14480233|-
chr11:14793482|14810788|+
chr11:17899754|18029623|-
chr11:17981016|18029623|-
chr11:18305341|18308257|-
chr11:18312988|18313566|-
chr11:18312988|18314523|-
chr11:18424386|18425358|+
chr11:22225349|22249132|+
chr11:22242642|22261230|+
chr11:22696395|22707335|+
chr11:28080472|28084063|-
chr11:28311752|28318478|+
chr11:32118689|32120074|+
chr11:32610139|32610681|+
chr11:32610139|32611187|+
chr11:32610139|32616559|+
chr11:32611092|32617593|+
chr11:33307958|33309057|+
chr11:34093272|34098189|+
chr11:34097782|34098189|+
chr11:34104371|34111003|+
chr11:34107610|34107960|+
chr11:34991685|35006275|+
chr11:36103202|36120011|+
chr11:36248634|36248980|+
chr11:43904132|43908203|+
chr11:45877532|45882583|+
chr11:46098304|46113774|-
chr11:46105716|46113774|-
chr11:46333875|46334470|+
chr11:46515157|46529920|-
chr11:46515157|46534363|-
chr11:46804823|46810323|-
chr11:46810230|46812133|-
chr11:47237886|47238600|+
chr11:47368976|47370092|-
chr11:47380394|47381591|-
chr11:47380394|47397280|-
chr11:47380394|47397283|-
chr11:47444124|47444524|-
chr11:47504246|47510576|-
chr11:47505004|47510576|-
chr11:47647225|47656286|-
chr11:47650504|47652639|-
chr11:47772467|47772842|-
chr11:47774467|47776216|-
chr11:48161037|48161328|+
chr11:48175347|48177671|+
chr11:57258696|57259335|-
chr11:57460082|57463515|+
chr11:57460082|57464345|+
chr11:58317258|58318705|-
chr11:58317258|58322413|-
chr11:59410352|59415386|-
chr11:59426338|59426942|-
chr11:60687157|60688460|+
chr11:60899891|60901679|-
chr11:60899891|60906307|-
chr11:61089066|61090566|-
chr11:61094250|61097546|-
chr11:61096834|61097546|-
chr11:61133516|61135470|+
chr11:61205096|61205585|+
chr11:62303416|62304039|-
chr11:62400036|62407203|-
chr11:62406454|62407203|-
chr11:62491058|62491898|-
chr11:62549365|62550297|+
chr11:62650379|62653080|+
chr11:63426232|63426724|-
chr11:63960549|63962092|+
chr11:63961660|63965446|+
chr11:63964742|63965446|+
chr11:64627395|64627808|-
chr11:65198239|65205128|+
chr11:65661484|65664477|-
chr11:65765912|65767146|-
chr11:66254010|66255478|+
chr11:66407170|66407594|+
chr11:66583523|66590145|+
chr11:66982810|66986874|+
chr11:67953247|67957619|-
chr11:67957383|67957619|-
chr11:68282495|68287119|+
chr11:68334481|68343511|+
chr11:68350510|68363686|+
chr11:68363564|68370960|+
chr11:68367808|68370960|+
chr11:68369330|68370960|+
chr11:68527036|68529155|-
chr11:68571467|68575106|-
chr11:68574934|68580044|-
chr11:70189774|70194526|+
chr11:70200406|70202360|+
chr11:72420914|72422544|-
chr11:72423240|72424288|-
chr11:72552498|72554577|-
chr11:72578909|72600990|-
chr11:72695132|72700142|-
chr11:73418464|73429763|-
chr11:73418464|73429935|-
chr11:73418464|73431944|-
chr11:73620443|73630077|+
chr11:73739331|73753263|-
chr11:73789159|73789762|-
chr11:73829272|73844602|-
chr11:73843888|73844602|-
chr11:73936249|73950301|+
chr11:73996853|73997436|-
chr11:74500670|74528759|+
chr11:76224429|76239510|+
chr11:76237505|76239510|+
chr11:77064580|77085410|-
chr11:77085372|77091039|-
chr11:77090285|77091039|-
chr11:77330650|77336863|-
chr11:77330650|77340944|-
chr11:77333544|77336863|-
chr11:77336007|77336863|-
chr11:77336007|77340944|-
chr11:77394754|77404656|-
chr11:77451775|77475734|-
chr11:77542940|77553674|+
chr11:77612466|77618856|-
chr11:77618762|77633517|-
chr11:77666987|77672184|-
chr11:77666987|77692622|-
chr11:77812138|77820627|-
chr11:82984689|82989872|-
chr11:85685750|85692271|-
chr11:85685750|85695016|-
chr11:85692171|85693046|-
chr11:85692171|85695016|-
chr11:85692171|85718626|-
chr11:85692787|85695016|-
chr11:85692787|85701442|-
chr11:85692787|85707972|-
chr11:85707868|85712201|-
chr11:85707868|85714494|-
chr11:85707868|85718626|-
chr11:85707868|85742653|-
chr11:85733409|85742653|-
chr11:85961337|85967554|+
chr11:86267594|86270865|-
chr11:86778735|86782657|+
chr11:86778735|86802437|+
chr11:88033697|88045722|-
chr11:89133184|89135710|-
chr11:89155069|89185063|-
chr11:93523739|93527201|+
chr11:94178975|94180604|-
chr11:94308164|94341852|+
chr11:95546095|95546753|+
chr11:95718694|95724887|-
chr11:102076623|102094483|+
chr11:102233626|102239279|+
chr11:102742323|102742682|-
chr11:106810185|106810904|-
chr11:107260799|107289013|-
chr11:108002633|108005043|+
chr11:108098321|108100050|+
chr11:108098321|108106561|+
chr11:108137897|108139336|+
chr11:108172374|108175579|+
chr11:108586605|108594189|+
chr11:110007387|110008139|+
chr11:110134684|110135599|-
chr11:111622882|111624301|-
chr11:113669867|113670137|-
chr11:116627861|116629123|-
chr11:116734383|116744352|-
chr11:117023156|117031977|+
chr11:117023156|117034608|+
chr11:117030649|117034608|+
chr11:117863955|117866425|+
chr11:118352429|118353210|+
chr11:118365002|118370135|+
chr11:118454523|118455359|+
chr11:118635916|118639060|-
chr11:118656760|118657227|-
chr11:118940943|118944661|+
chr11:118994277|118997835|+
chr11:118997644|118999158|+
chr11:119002244|119003929|+
chr11:119103157|119145663|+
chr11:119142444|119145663|+
chr11:119144577|119145663|+
