circbase_ID
chr10:50098623|50109908|+
chr10:50708583|50714058|-
chr10:52193235|52220574|-
chr10:52193235|52226692|-
chr10:52193235|52350007|-
chr10:52220432|52350007|-
chr10:60549021|60553375|+
chr10:61592282|61612460|-
chr10:61844359|61845011|-
chr10:65140077|65140242|-
chr10:69726439|69773943|-
chr10:69726439|69785433|-
chr10:69785302|69804320|-
chr10:70100930|70101437|+
chr10:70152894|70154208|-
chr10:70153831|70154208|-
chr10:70225423|70229920|-
chr10:70227879|70229920|-
chr10:70246900|70253327|-
chr10:70497601|70502326|+
chr10:70545892|70549672|+
chr10:70672917|70673960|+
chr10:70719561|70720005|+
chr10:70723046|70726959|+
chr10:72604229|72610967|+
chr10:74100546|74100928|-
chr10:74322652|74326552|-
chr10:74474868|74475660|+
chr10:74916032|74916413|-
chr10:74934444|74953351|+
chr10:75234676|75239275|-
chr10:76153898|76158337|+
chr10:76602357|76603236|+
chr10:79761954|79767624|-
chr10:86130769|86133571|+
chr10:86177526|86185649|+
chr10:86177526|86198463|+
chr10:86198267|86237420|+
chr10:88211723|88233730|-
chr10:89624210|89693008|+
chr10:89685269|89712016|+
chr10:91511102|91522592|+
chr10:93185037|93221941|+
chr10:93579026|93582119|+
chr10:93609268|93611093|+
chr10:93711159|93713630|+
chr10:93754291|93768032|+
chr10:93756125|93768032|+
chr10:93902785|93940776|-
chr10:94407968|94410274|+
chr10:94653105|94659401|+
chr10:94653105|94679807|+
chr10:95443812|95447206|-
chr10:96116291|96117972|-
chr10:96201652|96234540|+
chr10:96347985|96354611|+
chr10:98303832|98325183|-
chr10:98303832|98336586|-
chr10:98703869|98711953|+
chr10:99196173|99197507|-
chr10:99196947|99197507|-
chr10:99236439|99238146|-
chr10:99915849|99923154|+
chr10:102019974|102021820|-
chr10:102683731|102685776|+
chr10:102697158|102703885|+
chr10:102697158|102710510|+
chr10:103427642|103436193|-
chr10:103432671|103436193|-
chr10:103552595|103570071|-
chr10:103557736|103570071|-
chr10:103699619|103717489|-
chr10:103783233|103785005|-
chr10:103783233|103793096|-
chr10:103916775|103917971|+
chr10:104851320|104854212|-
chr10:105106994|105108756|-
chr10:105197771|105198565|+
chr10:105199502|105200607|+
chr10:105664848|105670380|-
chr10:105767934|105778666|+
chr10:111667448|111674857|-
chr10:111883774|111890244|+
chr10:111883774|111892158|+
chr10:112356155|112358048|+
chr10:112645010|112650428|+
chr10:112723882|112745523|+
chr10:114286845|114298089|+
chr10:115636279|115644139|+
chr10:116730126|116734144|+
chr10:116879948|116889297|+
chr10:120488806|120489922|-
chr10:120797749|120797951|-
chr10:120801505|120803654|-
chr10:121275020|121286936|-
chr10:121338237|121347760|-
chr10:123658355|123670666|-
chr10:126176990|126186697|+
chr10:126370175|126370948|-
chr10:126370175|126384781|-
chr10:126384726|126395456|-
chr10:126463243|126478907|-
chr10:126631025|126631876|+
chr10:127437980|127442414|+
chr10:128768965|128788867|+
chr10:131877829|131878165|-
chr10:133757471|133758963|+
chr10:135211938|135213123|+
chr11:1000431|1003804|+
chr11:2991032|2993473|-
chr11:3752620|3752808|-
chr11:3752620|3756554|-
chr11:3752620|3774638|-
chr11:3789810|3797251|-
chr11:3792977|3794969|-
chr11:3794861|3797251|-
chr11:4123222|4133292|+
chr11:6962801|6977013|+
chr11:7614362|7631653|+
chr11:8435041|8486369|-
chr11:9308001|9321248|-
chr11:9444552|9446809|+
chr11:9451220|9452550|+
chr11:9462001|9463744|+
chr11:9735012|9754257|+
chr11:12785725|12785981|+
chr11:13435076|13443385|-
chr11:13435076|13466728|-
chr11:14793482|14810788|+
chr11:14889051|14891176|+
chr11:17115807|17118811|-
chr11:17126715|17134213|-
chr11:17153462|17167489|-
chr11:18010143|18029623|-
chr11:18105081|18111057|-
chr11:18305341|18308257|-
chr11:18312988|18313566|-
chr11:18312988|18314523|-
chr11:18422383|18425358|+
chr11:18524032|18541150|-
chr11:20417348|20419267|+
chr11:32608557|32610681|+
chr11:32611092|32617593|+
chr11:32948702|32956981|+
chr11:33307958|33309057|+
chr11:34093272|34098189|+
chr11:34107610|34107960|+
chr11:34107610|34113603|+
chr11:34110941|34113603|+
chr11:34111725|34112225|+
chr11:34111725|34113603|+
chr11:34978930|34999729|+
chr11:34991685|35006275|+
chr11:36248634|36248980|+
chr11:43400782|43411371|+
chr11:46098304|46113774|-
chr11:46515157|46529920|-
chr11:46829580|46831424|-
chr11:47380394|47381591|-
chr11:47508301|47522484|-
chr11:47648631|47652639|-
chr11:47772467|47772842|-
chr11:47774467|47776216|-
chr11:47837030|47841010|-
chr11:48170998|48177671|+
chr11:57258696|57259335|-
chr11:59406520|59410508|-
chr11:59426338|59426942|-
chr11:60899891|60906307|-
chr11:61133516|61135470|+
chr11:61205096|61205585|+
chr11:62406454|62407203|-
chr11:62491058|62491898|-
chr11:62594626|62595103|-
chr11:64627395|64627808|-
chr11:65198239|65205128|+
chr11:65201949|65202616|+
chr11:65977832|65978730|+
chr11:66407170|66407594|+
chr11:66947549|66975159|+
chr11:68282495|68287119|+
chr11:68318588|68331900|+
chr11:68326033|68343511|+
chr11:68334481|68343511|+
chr11:68359043|68367962|+
chr11:68363564|68370960|+
chr11:68527036|68529155|-
chr11:70176278|70181800|+
chr11:70200406|70202360|+
chr11:70200406|70208594|+
chr11:72598514|72600990|-
chr11:72695132|72700142|-
chr11:72695132|72726930|-
chr11:73418464|73429763|-
chr11:73418464|73429935|-
chr11:73418464|73431944|-
chr11:73829272|73844602|-
chr11:73843888|73844602|-
chr11:74500670|74528759|+
chr11:74570202|74574066|-
chr11:76174864|76183884|+
chr11:76224429|76239510|+
chr11:76237505|76239510|+
chr11:76670022|76709865|+
chr11:77090285|77091039|-
chr11:77330650|77336863|-
chr11:77330650|77340944|-
chr11:77333544|77340944|-
chr11:77336007|77336863|-
chr11:77336007|77340944|-
chr11:77386080|77389198|-
chr11:77386080|77404656|-
chr11:77394754|77404656|-
chr11:77396149|77404656|-
chr11:77666987|77672184|-
chr11:77830227|77832220|-
chr11:82560090|82571159|-
chr11:82917099|82947551|+
chr11:82984689|82989872|-
chr11:85685750|85692271|-
chr11:85685750|85695016|-
chr11:85692171|85695016|-
chr11:85692787|85693046|-
chr11:85692787|85695016|-
chr11:85692787|85701442|-
chr11:85692787|85707972|-
chr11:85701292|85742653|-
chr11:85707868|85714494|-
chr11:85707868|85742653|-
chr11:85718584|85737409|-
chr11:85718584|85742653|-
chr11:85722072|85742653|-
chr11:85733409|85742653|-
chr11:85961337|85967554|+
chr11:86778735|86802437|+
chr11:89133184|89135710|-
chr11:93463035|93463314|+
chr11:93521166|93527201|+
chr11:93523739|93527201|+
chr11:94163076|94180604|-
chr11:94178975|94180604|-
chr11:95511985|95520842|-
chr11:95546095|95546753|+
chr11:102221076|102248773|+
chr11:102233626|102239279|+
chr11:103866792|103870965|-
chr11:107260799|107263621|-
chr11:107260799|107289013|-
chr11:107916996|107925682|+
chr11:108046972|108047817|-
chr11:108098321|108100050|+
chr11:108098321|108106561|+
chr11:108106396|108115753|+
chr11:108106396|108119829|+
chr11:108129712|108138069|+
chr11:108137897|108138069|+
chr11:108137897|108139336|+
chr11:108172374|108175579|+
chr11:108198371|108202764|+
chr11:110007387|110008139|+
chr11:116633268|116636162|-
chr11:117023156|117034608|+
chr11:117109316|117110576|+
chr11:117150623|117150975|+
chr11:118352429|118353210|+
chr11:118368650|118370135|+
chr11:118422500|118430579|-
chr11:118451960|118455359|+
chr11:118453893|118455359|+
chr11:118454523|118455359|+
chr11:118629482|118634015|-
chr11:118656760|118657227|-
chr11:119142444|119145663|+
chr11:119144577|119145663|+
chr11:119155678|119156276|+
chr11:120276826|120278532|+
chr11:120310837|120317794|+
chr11:120343758|120348235|+
chr11:120345268|120348235|+
chr11:120346048|120348235|+
chr11:120347369|120348235|+
chr11:120916382|120918376|+
chr11:120916382|120930794|+
chr11:121348826|121367758|+
chr11:122646926|122647918|+
chr11:128350085|128360471|-
chr11:128354717|128360471|-
chr11:128628009|128642880|+
chr11:128638012|128642880|+
chr11:130106904|130109791|-
chr11:130130750|130131824|-
chr12:459786|463400|-
chr12:459786|465703|-
chr12:459786|475270|-
chr12:464323|465703|-
chr12:1038929|1039310|-
chr12:1136913|1137738|+
chr12:1289705|1299218|+
chr12:1399017|1481143|+
chr12:2926388|2927443|+
chr12:2983142|2983691|-
chr12:6657590|6657991|-
chr12:9833518|9847565|+
chr12:10539501|10541474|-
chr12:10539501|10542626|-
chr12:10539501|10546466|-
chr12:11187380|11199787|-
chr12:12022357|12022903|+
chr12:12397195|12397589|-
chr12:12672795|12674397|-
chr12:12788710|12788908|+
chr12:14576842|14578407|+
chr12:14599921|14610229|+
chr12:14609494|14610229|+
chr12:14609494|14619524|+
chr12:19615443|19626289|+
chr12:19626181|19653155|+
chr12:22796696|22826594|+
chr12:23998916|24048958|-
chr12:25216653|25222365|+
chr12:25216653|25243131|+
chr12:25232177|25236427|+
chr12:25232177|25243131|+
chr12:26703179|26714885|-
chr12:26703179|26755639|-
chr12:26774055|26784992|-
chr12:26780965|26808785|-
chr12:27132716|27143560|-
chr12:27867712|27877119|+
chr12:28378727|28412375|+
chr12:28378727|28460682|+
chr12:28408513|28412375|+
chr12:28408513|28460682|+
chr12:28408513|28544344|+
chr12:28458581|28460682|+
chr12:28458581|28544344|+
chr12:30826923|30827687|-
chr12:32751430|32764217|+
chr12:32760890|32764217|+
chr12:39973336|39980099|-
chr12:40696590|40697936|+
chr12:42604156|42604482|-
chr12:42711141|42717906|-
chr12:42768664|42792796|+
chr12:42778741|42792796|+
chr12:45168529|45173805|-
chr12:46230371|46233279|+
chr12:46325288|46328288|-
chr12:46622935|46637097|-
chr12:46622935|46648719|-
chr12:46633461|46637097|-
chr12:46633461|46648719|-
chr12:48465449|48468576|-
chr12:48490125|48495299|-
chr12:49333437|49334971|-
chr12:49491348|49491888|-
chr12:49890615|49893988|+
chr12:50385780|50386438|-
chr12:50821544|50824353|+
chr12:51207792|51208222|+
chr12:51442816|51450285|+
chr12:51449617|51450285|+
chr12:51497452|51497986|-
chr12:51692986|51693498|-
chr12:53421565|53421972|+
chr12:56563312|56563992|-
chr12:57059987|57064148|-
chr12:57064058|57066849|-
chr12:57463016|57466695|-
chr12:57682791|57690334|-
chr12:57927735|57928235|-
chr12:62877949|62895478|+
chr12:65702308|65762806|+
chr12:66539620|66547228|-
chr12:66597490|66611015|+
chr12:66597490|66622150|+
chr12:66603235|66611015|+
chr12:68696399|68696652|-
chr12:69044179|69048032|+
chr12:69109406|69119576|+
chr12:69210591|69218431|+
chr12:69222550|69230529|+
chr12:69644908|69653977|+
chr12:69644908|69656342|+
chr12:69983264|69985939|+
chr12:69983264|69987393|+
chr12:70149163|70150443|+
chr12:70193988|70195501|+
chr12:70671911|70704797|+
chr12:70671911|70713144|+
chr12:72036215|72038098|-
chr12:72163579|72167802|+
chr12:80007354|80014987|-
chr12:80214553|80215970|-
chr12:88500451|88500875|-
chr12:90013775|90029028|-
chr12:94562928|94580249|+
chr12:94562928|94603480|+
chr12:94603365|94621011|+
chr12:94613791|94621011|+
chr12:95475152|95478422|-
chr12:95531297|95535315|-
chr12:95602618|95605043|-
chr12:95688047|95690034|+
chr12:96688776|96694138|-
chr12:96692646|96694138|-
chr12:96717725|96728643|-
chr12:97303529|97313903|+
chr12:98921663|98931350|+
chr12:100598717|100599535|+
chr12:100598717|100601564|+
chr12:100676720|100691953|+
chr12:102291640|102295211|+
chr12:102301963|102308010|+
chr12:102419751|102439897|-
chr12:102433645|102439897|-
chr12:104514177|104517201|-
chr12:104719114|104721449|+
chr12:105321750|105325569|-
chr12:107236366|107237725|+
chr12:107236366|107254190|+
chr12:109046047|109048186|-
chr12:109540643|109541416|+
chr12:110376184|110377052|-
chr12:110426767|110429565|-
chr12:110454192|110463628|+
chr12:110922882|110925748|+
chr12:111923074|111924628|-
chr12:111947352|111948386|-
chr12:111962995|111990781|-
chr12:111990083|111990781|-
chr12:111990083|111993723|-
chr12:112116954|112121111|-
chr12:112321384|112321572|+
chr12:112498073|112506796|-
chr12:112513481|112516545|-
chr12:112641439|112642427|-
chr12:112915454|112915819|+
chr12:112939947|112944226|+
chr12:113705647|113707650|+
chr12:116534473|116549317|-
chr12:116534473|116675510|-
chr12:117365827|117402659|+
chr12:118619175|118619412|-
chr12:120436324|120436540|+
chr12:120592773|120593523|-
chr12:120995084|120995485|+
chr12:121220457|121222396|-
chr12:121220457|121229360|-
chr12:121706440|121708748|-
chr12:121853961|121855714|+
chr12:121858044|121861320|+
chr12:122218777|122219098|-
chr12:122812493|122812973|-
chr12:122825299|122826244|-
chr12:122861935|122865105|-
chr12:123651201|123665757|-
chr12:123678932|123682881|-
chr12:123798166|123800207|-
chr12:123829804|123830117|-
chr12:123983090|123984083|-
chr12:124071293|124074996|+
chr12:124904502|124915327|-
chr12:124904502|124915333|-
chr12:124904502|124922542|-
chr12:124904502|124934413|-
chr12:124911167|124922542|-
chr12:125436943|125438757|-
chr12:129299319|129299615|-
chr12:133310970|133312098|-
chr12:133768074|133768589|+
chr13:20235837|20244503|+
chr13:20304378|20356931|-
chr13:20315704|20333558|-
chr13:20425494|20426330|-
chr13:20576989|20580726|+
chr13:21147159|21157158|+
chr13:21170288|21171258|+
chr13:21305979|21306260|-
chr13:21305979|21311944|-
chr13:21729831|21732264|-
chr13:21742126|21742538|-
chr13:21974511|21987911|-
chr13:21974511|21995303|-
chr13:21974511|21999817|-
chr13:21987790|21999817|-
chr13:22088491|22113827|-
