circbase_ID
chr10:7816793|7822270|-
chr10:7839009|7844817|+
chr10:11312628|11330515|+
chr10:11363169|11371060|+
chr10:11523768|11527910|-
chr10:12039670|12056183|-
chr10:12123470|12126750|+
chr10:12123470|12129728|+
chr10:12123470|12131254|+
chr10:12123470|12133683|+
chr10:12123470|12136270|+
chr10:12123470|12143180|+
chr10:12123470|12162266|+
chr10:12136071|12162266|+
chr10:12159671|12162266|+
chr10:12160747|12162266|+
chr10:12708734|12811798|+
chr10:13169744|13175581|+
chr10:13169744|13178897|+
chr10:13214375|13214765|+
chr10:13214375|13217681|+
chr10:14562975|14572514|-
chr10:14867477|14870271|-
chr10:15858833|15876615|-
chr10:15858833|15889942|-
chr10:15863654|15885271|-
chr10:15863654|15889942|-
chr10:15875628|15885271|-
chr10:15875628|15889942|-
chr10:16794537|16824083|-
chr10:17730025|17742278|+
chr10:17746429|17747740|+
chr10:18898773|18905222|-
chr10:22171210|22209892|-
chr10:22193450|22209892|-
chr10:22193450|22218070|-
chr10:22856779|22880710|-
chr10:26789747|26792203|+
chr10:26789747|26802589|+
chr10:26879063|26880342|+
chr10:26993605|26998697|+
chr10:27054146|27066170|-
chr10:27223341|27224556|-
chr10:27328893|27332496|-
chr10:27406504|27410377|-
chr10:27408222|27415715|-
chr10:27420787|27425314|-
chr10:27431315|27434519|-
chr10:27453992|27454468|+
chr10:27458872|27460012|+
chr10:27462046|27470510|+
chr10:27821435|27822923|+
chr10:28872327|28879761|+
chr10:28872327|28884970|+
chr10:28884661|28884970|+
chr10:28884661|28897360|+
chr10:31644075|31676195|+
chr10:31661946|31676195|+
chr10:31661946|31676727|+
chr10:31661946|31750166|+
chr10:32197099|32199491|-
chr10:32308785|32310215|-
chr10:32323617|32326535|-
chr10:32326181|32326535|-
chr10:32740519|32745262|+
chr10:32740519|32751631|+
chr10:32740519|32762951|+
chr10:32832227|32873232|+
chr10:32854485|32873232|+
chr10:33093942|33113532|+
chr10:34558584|34573173|-
chr10:35805450|35819171|+
chr10:45954567|45959775|-
chr10:46113587|46135411|-
chr10:46135263|46159290|-
chr10:46158989|46159290|-
chr10:46248035|46248685|+
chr10:49609654|49613024|+
chr10:49609654|49618211|+
chr10:50098623|50109908|+
chr10:50708583|50714058|-
chr10:65140077|65140242|-
chr10:69726439|69773943|-
chr10:69748419|69773943|-
chr10:69785302|69804320|-
chr10:70115109|70123870|-
chr10:70152894|70154208|-
chr10:70153831|70154208|-
chr10:70190192|70196998|-
chr10:70218860|70229920|-
chr10:70227879|70229920|-
chr10:70246900|70253327|-
chr10:70497601|70502326|+
chr10:70506917|70507323|+
chr10:70508892|70509442|+
chr10:70719561|70720005|+
chr10:70719561|70721913|+
chr10:70723046|70726959|+
chr10:71136689|71139851|+
chr10:71151880|71158584|+
chr10:71243446|71258152|+
chr10:71977567|71978573|-
chr10:74100546|74100928|-
chr10:74322652|74326552|-
chr10:74474868|74475660|+
chr10:75156276|75160615|-
chr10:75214169|75239275|-
chr10:75234676|75239275|-
chr10:75331178|75336119|-
chr10:75472961|75481262|-
chr10:76598440|76603236|+
chr10:76910271|76910864|+
chr10:86177526|86185649|+
chr10:86198267|86237420|+
chr10:86223688|86237420|+
chr10:88227035|88233730|-
chr10:89527429|89536184|-
chr10:91511102|91522592|+
chr10:92661999|92663033|+
chr10:93185037|93221941|+
chr10:93711159|93713630|+
chr10:93711159|93726514|+
chr10:93754291|93757508|+
chr10:93754291|93768032|+
chr10:93756125|93757508|+
chr10:93756125|93768032|+
chr10:93768585|93768965|+
chr10:93902785|93904869|-
chr10:94291504|94297307|-
chr10:94381141|94390121|+
chr10:94396940|94399657|+
chr10:94653105|94659401|+
chr10:94653105|94679807|+
chr10:95443812|95447206|-
chr10:96109869|96112160|-
chr10:96201652|96234540|+
chr10:96256811|96271411|+
chr10:96347985|96354611|+
chr10:97373498|97381008|-
chr10:97681772|97687089|+
chr10:97959830|97967655|-
chr10:97959830|97969663|-
chr10:98303832|98325183|-
chr10:98303832|98336586|-
chr10:98383228|98388250|-
chr10:98383228|98405419|-
chr10:98667021|98704002|+
chr10:98703869|98711953|+
chr10:98708764|98711953|+
chr10:98790513|98794299|-
chr10:99196173|99197507|-
chr10:99196173|99198460|-
chr10:99196947|99197507|-
chr10:99236439|99238146|-
chr10:99915849|99923154|+
chr10:101923760|101927163|-
chr10:102683731|102685776|+
chr10:103384501|103436193|-
chr10:103427642|103436193|-
chr10:103432671|103436193|-
chr10:103552595|103570071|-
chr10:103557736|103560157|-
chr10:103572786|103573363|-
chr10:103649168|103717489|-
chr10:103761727|103773781|-
chr10:103783233|103785005|-
chr10:103916775|103917971|+
chr10:104018685|104019873|+
chr10:104117795|104119192|+
chr10:104122231|104123555|+
chr10:104122231|104125356|+
chr10:104899162|104941085|-
chr10:105197771|105198565|+
chr10:105199502|105200607|+
chr10:105767934|105778666|+
chr10:111667448|111674857|-
chr10:111883774|111890244|+
chr10:111883774|111892158|+
chr10:112356155|112358048|+
chr10:112723882|112745523|+
chr10:114286845|114298089|+
chr10:115636279|115644139|+
chr10:116730126|116734144|+
chr10:117849251|117856275|-
chr10:118704434|118708508|-
chr10:120488806|120489922|-
chr10:120797749|120797951|-
chr10:120832401|120833089|-
chr10:120832401|120833449|-
chr10:121275020|121286936|-
chr10:121338237|121347760|-
chr10:123596232|123629553|-
chr10:123673304|123683844|-
chr10:125771848|125806240|-
chr10:125798030|125804435|-
chr10:125798030|125806240|-
chr10:126097110|126100769|-
chr10:126172707|126186697|+
chr10:126176990|126186697|+
chr10:126370175|126370948|-
chr10:126370175|126395456|-
chr10:126395204|126395456|-
chr10:126463243|126478907|-
chr10:126631025|126631876|+
chr10:126727565|126799662|-
chr10:128768965|128788867|+
chr10:131665404|131676113|-
chr10:135209216|135216277|+
chr11:1307231|1317024|-
chr11:2991032|2993473|-
chr11:3752620|3765879|-
chr11:3752620|3774638|-
chr11:3756420|3774638|-
chr11:3789810|3797251|-
chr11:3794861|3797251|-
chr11:5719544|5727846|+
chr11:5719544|5730356|+
chr11:6953324|6977013|+
chr11:6962801|6964872|+
chr11:6962801|6977013|+
chr11:8435041|8486369|-
chr11:9451220|9452550|+
chr11:9451220|9455393|+
chr11:9462001|9463744|+
chr11:11919143|11924889|+
chr11:13435076|13443385|-
chr11:14479329|14480233|-
chr11:14793482|14810788|+
chr11:17150846|17158172|-
chr11:17153462|17167489|-
chr11:17190223|17191353|-
chr11:17981016|18029623|-
chr11:18305341|18307006|-
chr11:18305341|18308257|-
chr11:18312988|18313566|-
chr11:18312988|18314523|-
chr11:32611092|32617593|+
chr11:32948702|32956981|+
chr11:33065295|33076271|+
chr11:33307958|33309057|+
chr11:34093272|34098189|+
chr11:34111725|34113603|+
chr11:34978930|34999729|+
chr11:34978930|35006275|+
chr11:34991685|35006275|+
chr11:36248634|36248980|+
chr11:45935369|45937854|-
chr11:46098304|46113774|-
chr11:46100684|46113774|-
chr11:46105716|46113774|-
chr11:46689322|46691082|+
chr11:47187818|47189802|-
chr11:47315433|47317606|+
chr11:47380394|47397280|-
chr11:47444124|47444524|-
chr11:47521004|47522484|-
chr11:47772467|47772842|-
chr11:47774467|47776216|-
chr11:47837030|47841010|-
chr11:57464232|57467869|+
chr11:57466030|57467869|+
chr11:59426338|59426942|-
chr11:60687157|60688460|+
chr11:61094250|61097546|-
chr11:61133516|61135470|+
chr11:61205096|61205585|+
chr11:62303416|62304039|-
chr11:62348577|62356693|-
chr11:62406454|62407203|-
chr11:62491058|62491898|-
chr11:62549365|62550297|+
chr11:62594626|62595103|-
chr11:62638216|62639141|+
chr11:63961660|63965446|+
chr11:65205042|65211534|+
chr11:66254010|66255478|+
chr11:66407170|66407594|+
chr11:66515849|66526567|+
chr11:66515849|66595835|+
chr11:66523823|66526567|+
chr11:66523823|66555740|+
chr11:66526513|66555740|+
chr11:66583523|66590145|+
chr11:66583523|66595835|+
chr11:66589113|66590145|+
chr11:66589113|66595835|+
chr11:67953247|67957619|-
chr11:68272612|68305359|+
chr11:68315534|68341692|+
chr11:68318588|68326147|+
chr11:68318588|68331900|+
chr11:68334481|68338572|+
chr11:68334481|68343511|+
chr11:68334481|68363686|+
chr11:68359043|68367962|+
chr11:68363564|68370960|+
chr11:70200406|70202360|+
chr11:72423240|72424288|-
chr11:72578909|72600990|-
chr11:72598514|72613683|-
chr11:72695132|72700142|-
chr11:72695132|72726930|-
chr11:73418464|73429763|-
chr11:73418464|73429935|-
chr11:73418464|73431944|-
chr11:73789159|73789762|-
chr11:73829272|73834180|-
chr11:74500670|74528759|+
chr11:74521228|74528759|+
chr11:74559159|74574066|-
chr11:76174864|76183884|+
chr11:76207258|76239510|+
chr11:76224429|76227356|+
chr11:76224429|76239510|+
chr11:76237505|76239510|+
chr11:77043774|77060332|-
chr11:77069942|77103586|-
chr11:77090285|77091039|-
chr11:77330650|77336863|-
chr11:77330650|77340944|-
chr11:77333544|77336863|-
chr11:77336007|77336863|-
chr11:77336007|77340944|-
chr11:77383086|77404656|-
chr11:77386080|77389198|-
chr11:77386080|77404656|-
chr11:77394754|77404656|-
chr11:77396149|77404656|-
chr11:77649696|77672184|-
chr11:77666987|77672184|-
chr11:77666987|77692622|-
chr11:77830227|77835260|-
chr11:77830227|77838482|-
chr11:82984689|82989872|-
chr11:85685750|85687725|-
chr11:85685750|85695016|-
chr11:85685750|85742653|-
chr11:85692171|85695016|-
chr11:85692787|85701442|-
chr11:85692787|85707972|-
chr11:85707868|85712201|-
chr11:85707868|85714494|-
chr11:85707868|85742653|-
chr11:85718584|85742653|-
chr11:85722072|85742653|-
chr11:85733409|85742653|-
chr11:85961337|85963282|+
chr11:86778735|86782657|+
chr11:86778735|86802437|+
chr11:93469306|93469917|-
chr11:93480462|93490631|+
chr11:93480462|93493024|+
chr11:93490481|93493024|+
chr11:93521166|93527201|+
chr11:93523739|93527201|+
chr11:96092156|96117925|-
chr11:102233626|102239279|+
chr11:107260799|107263621|-
chr11:107260799|107289013|-
chr11:107916996|107925682|+
chr11:108002633|108005043|+
chr11:108002633|108005969|+
chr11:108002633|108009768|+
chr11:108042925|108047817|-
chr11:108046972|108047817|-
chr11:108098321|108100050|+
chr11:108098321|108106561|+
chr11:108098321|108117854|+
chr11:108106396|108115753|+
chr11:108106396|108119829|+
chr11:108129712|108138069|+
chr11:108137897|108138069|+
chr11:108170440|108175579|+
chr11:108172374|108175579|+
chr11:108186549|108188248|+
chr11:108198371|108202764|+
chr11:108199747|108202764|+
chr11:108200940|108202764|+
chr11:110007387|110008139|+
chr11:110134684|110135599|-
chr11:111228169|111229643|-
chr11:111706887|111711532|-
chr11:111899238|111899669|+
chr11:111907996|111910121|+
chr11:111907996|111914257|+
chr11:111948938|111951282|+
chr11:115085327|115102210|-
chr11:116734383|116744352|-
chr11:117023156|117034608|+
chr11:117109316|117110576|+
chr11:117150623|117150975|+
chr11:118245610|118247409|+
chr11:118352429|118353210|+
chr11:118360506|118365482|+
chr11:118422500|118430579|-
chr11:118451960|118455359|+
chr11:118453893|118455359|+
chr11:118454523|118455359|+
chr11:118461055|118461221|+
chr11:118461055|118463571|+
chr11:118629482|118636063|-
chr11:118635916|118639060|-
chr11:118656760|118657227|-
chr11:119142444|119145663|+
chr11:119144577|119145663|+
chr11:120276826|120278532|+
chr11:120276826|120280159|+
chr11:120343758|120348235|+
chr11:120345268|120348235|+
chr11:120347369|120348235|+
chr11:120916382|120918376|+
chr11:120916382|120924441|+
chr11:120916382|120930794|+
chr11:122646926|122647918|+
chr11:125472197|125474142|+
chr11:128354717|128360471|-
chr11:128628009|128638167|+
chr11:128628009|128651918|+
chr11:128638012|128642880|+
chr11:128638012|128651918|+
chr11:130130750|130131824|-
chr11:134054531|134055421|-
chr12:459786|461490|-
chr12:459786|463400|-
chr12:459786|465703|-
chr12:459786|475270|-
chr12:1136913|1137738|+
chr12:1219357|1225199|+
chr12:1289705|1299218|+
chr12:1372199|1399178|+
chr12:1399017|1399178|+
chr12:1399017|1481143|+
chr12:1480998|1553916|+
chr12:1887019|1893239|+
chr12:2929251|2930958|+
chr12:2983142|2983691|-
chr12:4626226|4628046|-
chr12:6859013|6859932|-
chr12:9833518|9847565|+
chr12:10539501|10546466|-
chr12:12022357|12022903|+
chr12:12653452|12674397|-
chr12:12788710|12788908|+
chr12:14609494|14619524|+
chr12:19615443|19626289|+
chr12:19626181|19653155|+
chr12:23887617|23999127|-
chr12:23998916|24048958|-
chr12:24366276|24521573|-
chr12:25232177|25236427|+
chr12:25362744|25380346|-
chr12:26748397|26784992|-
chr12:26774055|26808785|-
chr12:26875329|26878698|-
chr12:27107077|27110676|+
chr12:27802942|27809663|+
chr12:27867712|27877119|+
chr12:28378727|28412375|+
chr12:28408513|28412375|+
chr12:28408513|28460682|+
chr12:28458581|28460682|+
chr12:28458581|28544344|+
chr12:29446232|29450133|+
chr12:30826923|30827687|-
chr12:31542257|31545630|-
chr12:31545200|31545630|-
chr12:31551108|31555577|-
chr12:31566369|31579358|-
chr12:31566369|31586182|-
chr12:31568300|31595859|-
chr12:31579226|31600703|-
chr12:31586088|31600703|-
chr12:31595708|31600703|-
chr12:31600471|31605410|-
chr12:31604873|31605410|-
chr12:31604873|31613315|-
chr12:31604873|31648853|-
chr12:31632522|31652605|-
chr12:31841940|31862359|-
chr12:32751430|32754357|+
chr12:32751430|32764217|+
chr12:32760890|32764217|+
chr12:32772631|32786623|+
chr12:39994372|40001516|-
chr12:40696590|40697936|+
chr12:42604156|42604482|-
chr12:42745686|42792796|+
chr12:42768664|42768876|+
chr12:42768664|42792796|+
chr12:42778741|42792796|+
chr12:44124408|44125561|-
chr12:44537327|44605170|+
chr12:46230371|46233279|+
chr12:46622935|46637097|-
chr12:46622935|46648719|-
chr12:46633461|46637097|-
chr12:46633461|46648719|-
chr12:48465449|48468576|-
chr12:49231063|49231440|-
chr12:49332817|49334971|-
chr12:49491348|49491888|-
chr12:49854552|49884514|+
chr12:49878372|49884514|+
chr12:49883247|49884514|+
chr12:49888523|49893988|+
chr12:49890615|49893988|+
chr12:50488219|50490755|+
chr12:50821544|50822873|+
chr12:50821544|50824353|+
chr12:50821544|50829407|+
chr12:50821544|50835426|+
chr12:50821544|50855130|+
chr12:50821547|50824353|+
chr12:50829270|50831621|+
chr12:50829270|50835426|+
chr12:50831517|50835426|+
